movie_id,title,genre0,genre1,year,cast0,cast1,director,writer,runtime,kind,distributors,languages,countries,rating,producer
184791,O,Drama,Romance,2001,Mekhi Phifer,Martin Sheen,Tim Blake Nelson,William Shakespeare,95,movie,Lions Gate Films,English,USA,6.2,Betsy Danbury
253798,Out Cold,Comedy,Sport,2001,Flex Alexander,A.J. Cook,Brendan Malloy,Jon Zack,89,movie,Buena Vista Pictures Distribution,English,USA,6.3,Michael Aguilar
297181,I Spy,Action,Adventure,2002,Eddie Murphy,Owen Wilson,Betty Thomas,Morton S. Fine,97,movie,Sony Pictures Entertainment (SPE),English,USA,5.4,Warren Carr
265349,The Mothman Prophecies,Drama,Horror,2002,Richard Gere,David Eigenberg,Mark Pellington,Richard Hatem,119,movie,Sony Pictures Entertainment (SPE),English,USA,6.5,Jason Free
287717,Spy Kids 2: Island of Lost Dreams,Action,Adventure,2002,Antonio Banderas,Carla Gugino,Robert Rodriguez,Robert Rodriguez,100,movie,Miramax,English,USA,5.1,Elizabeth Avellan
283084,Tuck Everlasting,Drama,Romance,2002,Alexis Bledel,William Hurt,Jay Russell,Natalie Babbitt,90,movie,Buena Vista Pictures,English,USA,6.7,Marc Abraham
281322,Undisputed,Action,Crime,2002,Wesley Snipes,Ving Rhames,Walter Hill,David Giler,94,movie,Nu Image / Millennium Films,English,USA,6.1,Boaz Davidson
264395,Basic,Action,Crime,2003,John Travolta,Connie Nielsen,John McTiernan,James Vanderbilt,98,movie,Sony Pictures Entertainment (SPE),English,USA,6.5,Moritz Borman
305669,Bringing Down the House,Comedy,Comedy,2003,Steve Martin,Queen Latifah,Adam Shankman,Jason Filardi,105,movie,Buena Vista Pictures,English,USA,5.5,Ashok Amritraj
245803,Bulletproof Monk,Action,Comedy,2003,Yun-Fat Chow,Seann William Scott,Paul Hunter,Ethan Reiff,104,movie,Metro-Goldwyn-Mayer (MGM),English,USA,5.5,Terence Chang
325258,Dickie Roberts: Former Child Star,Comedy,Comedy,2003,David Spade,Mary McCormack,Sam Weisman,Fred Wolf,98,movie,Paramount Pictures,English,USA,5.6,Blair Breard
333780,"Legally Blonde 2: Red, White & Blonde",Comedy,Comedy,2003,Reese Witherspoon,Sally Field,Charles Herman-Wurmfeld,Amanda Brown,95,movie,Metro-Goldwyn-Mayer (MGM),English,USA,4.6,David Nicksay
306841,The Lizzie McGuire Movie,Adventure,Comedy,2003,Hilary Duff,Adam Lamberg,Jim Fall,Susan Estelle Jansen,94,movie,Buena Vista Pictures Distribution,English,USA,5.3,Susan Estelle Jansen
338094,The Haunted Mansion,Comedy,Family,2003,Eddie Murphy,Terence Stamp,Rob Minkoff,David Berenbaum,88,movie,Buena Vista Pictures,English,USA,4.9,Barry Bernardi
300051,Jersey Girl,Comedy,Drama,2004,Betty Aberlin,Matt McFarland,Kevin Smith,Kevin Smith,102,movie,Miramax,English,USA,6.2,Phil Benson
316732,Taxi,Action,Comedy,2004,Queen Latifah,Jimmy Fallon,Tim Story,Luc Besson,97,movie,Twentieth Century Fox Film Corporation,English,USA,4.4,Luc Besson
241025,Vanity Fair,Drama,Drama,2004,Gabriel Byrne,Angelica Mandy,Mira Nair,Matthew Faulk,141,movie,Focus Features,English,USA,6.2,S.M. Ferozeuddin Alameer
368578,Are We There Yet?,Adventure,Comedy,2005,Ice Cube,Nia Long,Brian Levant,Steven Gary Banks,95,movie,Sony Pictures Entertainment (SPE),English,USA,4.5,Matt Alvarez
398712,Assault on Precinct 13,Action,Crime,2005,Ethan Hawke,Laurence Fishburne,Jean-FranÌ_ois Richet,John Carpenter,109,movie,Rogue Pictures,English,USA,6.3,Don Carmody
257516,Cursed,Comedy,Horror,2005,Portia de Rossi,Mya,Wes Craven,Kevin Williamson,97,movie,Miramax,English,USA,4.9,Daniel K. Arredondo
372237,Guess Who,Comedy,Romance,2005,Bernie Mac,Ashton Kutcher,Kevin Rodney Sullivan,William Rose,105,movie,Columbia Pictures,English,USA,5.9,Joseph M. Caracciolo
331933,Man of the House,Action,Comedy,2005,Tommy Lee Jones,Cedric the Entertainer,Stephen Herek,John J. McLaughlin,100,movie,Sony Pictures Entertainment (SPE),English,USA,5.4,Derek Dauchy
382628,Dark Water,Drama,Horror,2005,Jennifer Connelly,John C. Reilly,Walter Salles,KÌ«ji Suzuki,105,movie,Buena Vista Pictures,English,USA,5.5,Doug Davison
367652,Deuce Bigalow: European Gigolo,Comedy,Comedy,2005,Rob Schneider,Eddie Griffin,Mike Bigelow,Harris Goldberg,83,movie,Sony Pictures Entertainment (SPE),English,USA,4.6,Glenn S. Gainor
356680,The Family Stone,Comedy,Drama,2005,Claire Danes,Diane Keaton,Thomas Bezucha,Thomas Bezucha,103,movie,Twentieth Century Fox Film Corporation,English,USA,6.3,Mike Crawford
432291,The Fog,Horror,Horror,2005,Tom Welling,Maggie Grace,Rupert Wainwright,Cooper Layne,100,movie,AcmeFilm,English,USA,3.6,John Carpenter
375920,The Libertine,Drama,Drama,2004,Johnny Depp,Paul Ritter,Laurence Dunmore,Stephen Jeffreys,114,movie,Scanbox Entertainment,English,UK,6.4,Chase Bailey
380599,Oliver Twist,Crime,Drama,2005,Barney Clark,Jeremy Swift,Roman Polanski,Charles Dickens,130,movie,Sony Pictures Entertainment (SPE),English,UK,6.9,Robert Benmussa
380623,The Perfect Man,Comedy,Family,2005,Hilary Duff,Heather Locklear,Mark Rosman,Michael McQuown,100,movie,Universal Studios,English,USA,5.5,Susan Duff
318081,A Sound of Thunder,Action,Adventure,2005,Armin Rohde,Heike Makatsch,Peter Hyams,Ray Bradbury,101,movie,Warner Bros.,English,UK,4.2,Howard Baldwin
384680,The Weather Man,Comedy,Drama,2005,Nicolas Cage,Michael Caine,Gore Verbinski,Steve Conrad,102,movie,Paramount Pictures,English,USA,6.6,David Alper
417433,Annapolis,Drama,Romance,2006,James Franco,Macka Foley,Justin Lin,David Collard,108,movie,Buena Vista Pictures,English,USA,5.8,Gym Hinderer
429589,The Ant Bully,Animation,Adventure,2006,Julia Roberts,Nicolas Cage,John A. Davis,John A. Davis,88,movie,Fox-Warner,English,USA,5.9,Keith Alcorn
414853,Barnyard,Animation,Comedy,2006,Kevin James,Courteney Cox,Steve Oedekerk,Steve Oedekerk,90,movie,Paramount Pictures,English,Germany,5.6,Mark Beam
381971,Curious George,Animation,Adventure,2006,Frank Welker,Will Ferrell,Matthew O'Callaghan,Ken Kaufman,86,movie,Universal Pictures,English,USA,6.6,David Bernardi
427954,Tom yum goong,Action,Crime,2005,Tony Jaa,Petchtai Wongkamlao,Prachya Pinkaew,Napalee,108,movie,Sahamongkolfilm Co.,Thai,Thailand,7.1,Tech Akarapol
443632,The Sentinel,Action,Crime,2006,Michael Douglas,Kiefer Sutherland,Clark Johnson,George Nolfi,108,movie,Twentieth Century Fox Film Corporation,English,USA,6.1,Bill Carraro
480271,Van Wilder 2: The Rise of Taj,Comedy,Romance,2006,Kal Penn,Lauren Cohan,Mort Nathan,David Drew Gallagher,97,movie,Bauer Martinez Studios,English,USA,4.8,Peter Abrams
804452,Bratz,Comedy,Family,2007,Logan Browning,Janel Parrish,Sean McNamara,Susan Estelle Jansen,110,movie,Eagle Pictures,English,USA,2.7,Avi Arad
455960,The Hitcher,Action,Crime,2007,Sean Bean,Sophia Bush,Dave Meyers,Eric Red,84,movie,Bazuca Films,English,USA,5.6,Michael Bay
457419,Mr. Magorium's Wonder Emporium,Comedy,Family,2007,Ted Ludzik,Natalie Portman,Zach Helm,Zach Helm,93,movie,Nordisk Film,English,USA,6.2,Joseph Drake
479500,Nancy Drew,Comedy,Crime,2007,Emma Roberts,Craig Gellis,Andrew Fleming,Andrew Fleming,99,movie,Warner Bros.,English,USA,5.9,Susan Ekins
482603,Space Chimps,Animation,Adventure,2008,Andy Samberg,Cheryl Hines,Kirk De Micco,Kirk De Micco,81,movie,Lark Films Distribution,English,USA,4.5,Curtis Augspurger
1232207,Capitalism: A Love Story,Documentary,Documentary,2009,Thora Birch,William Black,Michael Moore,Michael Moore,127,movie,Alliance Films,English,USA,7.4,Judy Aley
1477715,This Is It,Documentary,Music,2009,Michael Jackson,Alex Al,Kenny Ortega,NA,111,movie,Sony Pictures Releasing,English,USA,7.3,Michael Bearden
1287468,Cats & Dogs: The Revenge of Kitty Galore,Action,Comedy,2010,James Marsden,Nick Nolte,Brad Peyton,Ron J. Friedman,82,movie,20th Century Fox,English,USA,4.3,Bruce Berman
979434,Lottery Ticket,Comedy,Comedy,2010,Shad Moss,Brandon T. Jackson,Erik White,Abdul Williams,99,movie,Warner Bros. Entertainment,English,USA,4.8,Matt Alvarez
2215719,Katy Perry: Part of Me,Documentary,Music,2012,Katy Perry,Adam Marcello,Dan Cutforth,NA,93,movie,Culture-Ville,English,USA,5.9,Thomas Benski
1972571,A Most Wanted Man,Crime,Drama,2014,Grigoriy Dobrygin,Philip Seymour Hoffman,Anton Corbijn,Andrew Bovell,122,movie,Cathay-Keris Films,English,UK,6.8,Andrea Calderwood
1907779,The Dinosaur Project,Adventure,Sci-Fi,2012,Richard Dillane,Peter Brooke,Sid Bennett,Sid Bennett,83,movie,CinematogrÌÁfica Blancica (CB),English,UK,4.7,Nick Hill
1881024,One in the Chamber,Action,Crime,2012,Cuba Gooding Jr.,Dolph Lundgren,William Kaufman,Derek Kolstad,91,movie,Crystal Brook Distrbution,English,USA,5.2,Mark Bakunas
1368858,The Forger,Drama,Drama,2012,Lauren Bacall,Josh Hutcherson,Lawrence Roeck,Carlos Rios De Los,94,movie,Big Air Studios,English,USA,5.4,G. Richard Beddingfield
2077851,Sleepwalk with Me,Comedy,Comedy,2012,Mike Birbiglia,Lauren Ambrose,Mike Birbiglia,Mike Birbiglia,81,movie,IFC Films,English,USA,6.8,Brian Bedol
1507563,Dark Tide,Adventure,Drama,2012,Halle Berry,Olivier Martinez,John Stockwell,Ronnie Christensen,114,movie,Row 1 Productions,English,USA,4.3,Verenice Buerling
1718903,StreetDance 2,Drama,Music,2012,Sofia Boutella,Falk Hentschel,Max Giwa,Jane English,85,movie,E1 Films Canada,English,UK,5.7,Henning Ferber
1870425,Mac & Devin Go to High School,Comedy,Comedy,2012,Snoop Dogg,Wiz Khalifa,Dylan C. Brown,Herschel Faber,75,movie,Anchor Bay Films,English,USA,4.5,Dylan C. Brown
1780983,Sofia,Action,Drama,2012,Christian Slater,Donald Sutherland,Isaac Florentine,Nancy L. Babine,91,movie,ARC Entertainment (II),English,USA,3.6,Sufo Evtimov
1334102,The Resident,Drama,Thriller,2011,Hilary Swank,Jeffrey Dean Morgan,Antti Jokinen,Antti Jokinen,91,movie,Diamond Films,English,UK,5.3,Tobin Armbrust
1578882,Elephant White,Action,Crime,2011,Djimon Hounsou,Markus Waldow,Prachya Pinkaew,Kevin Bernhardt,91,movie,Arbeitsgemeinschaft der Ì_ffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD),English,USA,5.1,Humberto Arechiga
1714208,The Woman,Crime,Drama,2011,Pollyanna McIntosh,Brandon Gerald Fuller,Lucky McKee,Jack Ketchum,101,movie,W2 Media,English,USA,6.1,Russell Dinstein
1714210,Weekend,Drama,Romance,2011,Tom Cullen,Chris New,Andrew Haigh,Andrew Haigh,97,movie,Alberto Bitelli Intl. Films,English,UK,7.7,Suzanne Alizart
1640711,A Few Best Men,Comedy,Romance,2011,Laura Brent,Xavier Samuel,Stephan Elliott,Dean Craig,97,movie,Alfa Films,English,Australia,5.8,Antonia Barnard
1525890,The Caller,Thriller,Thriller,2011,Rachelle Lefevre,Stephen Moyer,Matthew Parkhill,Sergio Casci,92,movie,Bankside Films,English,UK,6.1,Robert Bevan
1590950,Age of Heroes,Action,Adventure,2011,Sean Bean,Danny Dyer,Adrian Vitoria,Ed Scates,90,movie,ContentFilm International,English,UK,5.6,James Brown
1691920,I Melt with You,Drama,Drama,2011,Thomas Jane,Jeremy Piven,Mark Pellington,Glenn Porter,122,movie,Magnolia Pictures,English,USA,6,Michael Cowan
1554091,A Better Life,Drama,Drama,2011,Demian Bichir,Eddie 'Piolin' Sotelo,Chris Weitz,Eric Eason,98,movie,Entertainment One,English,USA,7.2,Jami Gertz
1781775,Beneath the Darkness,Horror,Thriller,2011,Dennis Quaid,Aimee Teegarden,Martin Guigui,Bruce Wilkinson,96,movie,Image Entertainment,English,USA,4.5,Ronnie D. Clemmer
803061,Red Dog,Comedy,Drama,2011,Josh Lucas,Rachael Taylor,Kriv Stenders,Louis de BerniÌ¬res,92,movie,Golden Village Pictures,English,Australia,7.5,Su Armstrong
1570989,Tiny Furniture,Comedy,Drama,2010,Lena Dunham,Laurie Simmons,Lena Dunham,Lena Dunham,98,movie,IFC Films,English,USA,6.3,Kyle Martin
1580426,Repeaters,Action,Crime,2010,Dustin Milligan,Amanda Crew,Carl Bessai,Arne Olsen,89,movie,Alliance Films,English,Canada,5.8,Carl Bessai
1423894,Barney's Version,Comedy,Drama,2010,Paul Giamatti,Macha Grenon,Richard J. Lewis,Mordecai Richler,134,movie,Chantier Films,English,Canada,7.3,Lyse Lafontaine
1241329,The River Why,Drama,Romance,2010,Zach Gilford,Amber Heard,Matthew Leutwyler,Thomas A. Cohen,101,movie,Film1,English,USA,5.9,Miranda Bailey
1336617,Cyrus,Comedy,Drama,2010,John C. Reilly,Jonah Hill,Jay Duplass,Mark Duplass,91,movie,20th Century Fox,English,USA,6.3,Michael Costigan
1331307,Dread,Drama,Horror,2009,Jackson Rathbone,Hanne Steen,Anthony DiBlasi,Clive Barker,108,movie,After Dark Films,English,UK,5.7,Lauri Apelian
1032825,Love and Other Impossible Pursuits,Drama,Drama,2009,Natalie Portman,Scott Cohen,Don Roos,Don Roos,102,movie,IFC Films,English,USA,6.4,Dan Bucatinsky
1336006,The Revenant,Comedy,Horror,2009,David Anders,Chris Wylde,D. Kerry Prior,D. Kerry Prior,117,movie,AMG Entertainment,English,USA,6.4,Don Dunn
997263,Unmade Beds,Comedy,Drama,2009,DÌ©borah FranÌ_ois,Fernando Tielve,Alexis Dos Santos,Alexis Dos Santos,97,movie,CinÌ©art,English,UK,6.6,Valentina Brazzini
892767,Horsemen,Crime,Drama,2009,Dennis Quaid,Ziyi Zhang,Jonas ÌÉkerlund,Dave Callaham,90,movie,Concorde Filmverleih,English,USA,5.6,Michael Bay
437405,Paper Man,Comedy,Drama,2009,Lisa Kudrow,Jeff Daniels,Kieran Mulroney,Michele Mulroney,110,movie,MPI Media Group,English,USA,6.7,Guymon Casady
1183665,Cracks,Drama,Thriller,2009,Eva Green,Juno Temple,Jordan Scott,Ben Court,104,movie,StudioCanal,English,UK,6.7,Elisa Alvares
1194263,Get Low,Drama,Mystery,2009,Robert Duvall,Sissy Spacek,Aaron Schneider,Chris Provenzano,103,movie,Sony Pictures Classics,English,USA,7.1,Daniel Baur
1182921,Ninja,Action,Crime,2009,Scott Adkins,Tsuyoshi Ihara,Isaac Florentine,Boaz Davidson,86,movie,Viva International Pictures,English,USA,5.5,Boaz Davidson
1147684,Forget Me Not,Horror,Romance,2009,Carly Schroeder,Cody Linley,Tyler Oliver,Jamieson Stern,103,movie,Fries Film Group,English,USA,5.2,Charles M. Fries
1303828,Defendor,Comedy,Crime,2009,Woody Harrelson,Elias Koteas,Peter Stebbings,Peter Stebbings,101,movie,Darius Films,English,Canada,6.8,Tim Brown
421238,The Proposition,Crime,Drama,2005,Richard Wilson,Noah Taylor,John Hillcoat,Nick Cave,104,movie,A-Film Distribution,English,Australia,7.5,James Atherton
457572,Fido,Comedy,Drama,2006,Jan Skorzewski,Kevin Tyell,Andrew Currie,Robert Chomiak,93,movie,Lionsgate,English,Canada,6.8,Peter Block
765120,My Blueberry Nights,Drama,Romance,2007,Jude Law,Norah Jones,Kar Wai Wong,Kar Wai Wong,95,movie,A-Film Distribution,English,Hong Kong,6.7,Wai-Chung Chan
449061,London,Drama,Romance,2005,Chris Evans,Jessica Biel,Hunter Richards,Hunter Richards,92,movie,Samuel Goldwyn Films,English,UK,6.6,Benedict Carver
829297,Ten Inch Hero,Comedy,Drama,2007,Elisabeth Harnois,Clea DuVall,David Mackay,Betsy Morris,102,movie,Front Row Filmed Entertainment,English,USA,7.5,Wade W. Danielson
404030,Everything Is Illuminated,Comedy,Drama,2005,Eugene Hutz,Elijah Wood,Liev Schreiber,Jonathan Safran Foer,106,movie,Fox-Warner,English,USA,7.5,Kelley Cribben
914797,Bottle Shock,Comedy,Drama,2008,Chris Pine,Hal B. Klein,Randall Miller,Jody Savin,110,movie,Blue Sky Media,English,USA,6.8,Robert Baizer
964539,Pathology,Crime,Horror,2008,Milo Ventimiglia,Michael Weston,Marc SchÌ_lermann,Mark Neveldine,95,movie,ACME,English,USA,6,Marc Bienstock
457495,Stormbreaker,Action,Adventure,2006,Sarah Bolger,Robbie Coltrane,Geoffrey Sax,Anthony Horowitz,93,movie,Entertainment Film Distributors,English,Germany,5.1,Steve Christian
1082886,The Wackness,Comedy,Drama,2008,Ben Kingsley,Josh Peck,Jonathan Levine,Jonathan Levine,99,movie,Bac Films,English,USA,7,Keith Calder
884224,"War, Inc.",Action,Comedy,2008,John Cusack,Hilary Duff,Joshua Seftel,Mark Leyner,107,movie,First Look International,English,USA,5.7,John Cusack
443527,The Hamiltons,Drama,Horror,2006,Cory Knauf,Samuel Child,Mitchell Altieri,Mitchell Altieri,86,movie,After Dark Films,English,USA,5.2,Mitchell Altieri
1024715,Choke,Comedy,Drama,2008,Kathryn Alexander,Teodorina Bello,Clark Gregg,Clark Gregg,92,movie,Twentieth Century Fox Film Corporation,English,USA,6.5,Johnathan Dorfman
1226681,Pontypool,Horror,Horror,2008,Stephen McHattie,Lisa Houle,Bruce McDonald,Tony Burgess,93,movie,IFC Films,English,Canada,6.7,Jeffrey Coghlan
457513,Scoop,Comedy,Mystery,2006,Jim Dunk,Robert Bathurst,Woody Allen,Woody Allen,96,movie,BBC Films,English,UK,6.7,Letty Aronson
830570,I Can't Think Straight,Drama,Romance,2008,Lisa Ray,Sheetal Sheth,Shamim Sarif,Shamim Sarif,82,movie,Regent Releasing,English,UK,6.7,Daisy Allsop
806147,Extreme Movie,Comedy,Comedy,2008,Patrick J. Adams,Denise Boutte,Adam Jay Epstein,Adam Jay Epstein,86,movie,Dimension Films,English,USA,3.8,Michael C. Cuddy
1008010,The Narrows,Crime,Drama,2008,Kevin Zegers,Vincent D'Onofrio,FranÌ_ois Velle,Tatiana Blackington,106,movie,Cinedigm Entertainment Group,English,USA,6.4,Ami Armstrong
1109477,The Human Contract,Drama,Drama,2008,Jason Clarke,Paz Vega,Jada Pinkett Smith,Jada Pinkett Smith,103,movie,At Entertainment,English,USA,5.2,David Dinenberg
242527,The Hole,Drama,Horror,2001,Thora Birch,Desmond Harrington,Nick Hamm,Guy Burt,102,movie,PathÌ© Distribution,English,UK,6.2,Jeremy Bolt
283003,Spun,Comedy,Crime,2002,Jason Schwartzman,Mickey Rourke,Jonas ÌÉkerlund,Will Santos De Los,101,movie,Atlantis Entertainment,English,USA,6.8,Mark Boone Junior
324133,Swimming Pool,Crime,Drama,2003,Charlotte Rampling,Ludivine Sagnier,FranÌ_ois Ozon,FranÌ_ois Ozon,102,movie,Celluloid Dreams,English,France,6.8,Timothy Burrill
301199,Dirty Pretty Things,Crime,Drama,2002,Chiwetel Ejiofor,Audrey Tautou,Stephen Frears,Steven Knight,97,movie,Alliance Atlantis Communications,English,UK,7.4,Mark Cartier
278500,The Importance of Being Earnest,Comedy,Drama,2002,Rupert Everett,Colin Firth,Oliver Parker,Oscar Wilde,97,movie,Miramax,English,UK,6.9,David Brown
120731,La leggenda del pianista sull'oceano,Drama,Music,1998,Tim Roth,Pruitt Taylor Vince,Giuseppe Tornatore,Alessandro Baricco,165,movie,Medusa Distribuzione,English,Italy,8.1,Marco Chimenz
115734,Bottle Rocket,Comedy,Crime,1996,Luke Wilson,Owen Wilson,Wes Anderson,Owen Wilson,91,movie,Sony Pictures Releasing,English,USA,7.1,Barbara Boyle
117628,She's the One,Comedy,Drama,1996,John Mahoney,Edward Burns,Edward Burns,Edward Burns,96,movie,Twentieth Century Fox Film Corporation,English,USA,6.1,Alysse Bezahler
115736,Bound,Crime,Drama,1996,Jennifer Tilly,Gina Gershon,Andy Wachowski,Andy Wachowski,108,movie,Gramercy Pictures (I),English,USA,7.4,Stuart Boros
105275,Romper Stomper,Crime,Drama,1992,Russell Crowe,Daniel Pollock,Geoffrey Wright,Geoffrey Wright,94,movie,Egmont Film,English,Australia,6.8,Phil Jones
107653,Naked,Comedy,Drama,1993,David Thewlis,Lesley Sharp,Mike Leigh,Mike Leigh,126,movie,First Independent Films,English,UK,7.9,Simon Channing Williams
107302,Kalifornia,Crime,Thriller,1993,Brad Pitt,Kathy Larson,Dominic Sena,Stephen Levy,117,movie,Gramercy Pictures (I),English,USA,6.7,Steve Golin
104779,Bitter Moon,Drama,Romance,1992,Peter Coyote,Emmanuelle Seigner,Roman Polanski,Pascal Bruckner,139,movie,AMLF,English,France,7.1,Robert Benmussa
102494,My Own Private Idaho,Drama,Drama,1991,River Phoenix,Keanu Reeves,Gus Van Sant,William Shakespeare,104,movie,Fine Line Features,English,USA,7.1,Anthony Brand
89869,The Quiet Earth,Drama,Mystery,1985,Bruno Lawrence,Alison Routledge,Geoff Murphy,Craig Harrison,91,movie,Cannon Tuschinski Film Distribution,English,New Zealand,6.9,Sam Pillsbury
95690,Mystic Pizza,Comedy,Drama,1988,Annabeth Gish,Julia Roberts,Donald Petrie,Amy Holden Jones,104,movie,"Samuel Goldwyn Company, The",English,USA,6.2,Samuel Goldwyn Jr.
95270,Hairspray,Comedy,Music,1988,Sonny Bono,Ruth Brown,John Waters,John Waters,92,movie,New Line Cinema,English,USA,6.9,Stanley F. Buchthal
81283,Ordinary People,Drama,Drama,1980,Donald Sutherland,Mary Tyler Moore,Robert Redford,Judith Guest,124,movie,Paramount Pictures,English,USA,7.8,Ronald L. Schwary
85959,The Meaning of Life,Comedy,Fantasy,1983,Graham Chapman,John Cleese,Terry Jones,Graham Chapman,107,movie,Universal Pictures,English,UK,7.6,John Goldstone
80801,The Gods Must Be Crazy,Action,Comedy,1980,Marius Weyers,Sandra Prinsloo,Jamie Uys,Jamie Uys,109,movie,Jensen Farley Pictures,English,Botswana,7.3,Boet Troskie
2467046,Left Behind,Action,Sci-Fi,2014,Nicolas Cage,Chad Michael Murray,Vic Armstrong,Jerry B. Jenkins,110,movie,Gonella Productions,English,USA,3.1,Christopher Sean Brown
455944,The Equalizer,Action,Crime,2014,Denzel Washington,Marton Csokas,Antoine Fuqua,Richard Wenk,132,movie,Big Picture 2 Films,English,USA,7.2,Molly Allen
2357291,Rio 2,Animation,Adventure,2014,Jake T. Austin,Carlinhos Brown,Carlos Saldanha,Don Rhymer,101,movie,20th Century Fox Italia,English,USA,6.4,Bruce Anderson
1728982,Untitled Tamela D'Amico Project,Horror,Thriller,NA,Tamela D'Amico,Adrienne Arno,NA,Adrienne Arno,,movie,La Strega Entertainment,English,USA,NA,Adrienne Arno
70510,Paper Moon,Comedy,Crime,1973,Ryan O'Neal,Tatum O'Neal,Peter Bogdanovich,Joe David Brown,102,movie,Paramount Pictures,English,USA,8.2,Peter Bogdanovich
68699,High Plains Drifter,Western,Western,1973,Clint Eastwood,Verna Bloom,Clint Eastwood,Ernest Tidyman,105,movie,Universal Pictures,English,USA,7.6,Robert Daley
69281,Sleuth,Mystery,Thriller,1972,Laurence Olivier,Michael Caine,Joseph L. Mankiewicz,Anthony Shaffer,138,movie,CFM Filmverhuur,English,USA,8.1,Morton Gottlieb
